"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","6","Millions",,,2052274.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","6","Millions",,,2087314.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","6","Millions",,,2118584.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","6","Millions",,,2161794.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","6","Millions",,,2198270.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","6","Millions",,,2224468.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","6","Millions",,,2261152,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","6","Millions",,,2301972.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","6","Millions",,,2330455.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","6","Millions",,,2370525.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","6","Millions",,,2391439.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","6","Millions",,,2424023,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","6","Millions",,,2473495.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","6","Millions",,,2539186.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","6","Millions",,,2571949,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","6","Millions",,,2610149.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","6","Millions",,,2623898.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","6","Millions",,,2671067.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","6","Millions",,,2682193.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","6","Millions",,,2677839.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","6","Millions",,,2664597,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","6","Millions",,,2706015,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","6","Millions",,,2740807.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","6","Millions",,,2761714.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","6","Millions",,,2797893.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","6","Millions",,,2810354,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","6","Millions",,,2843285,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","6","Millions",,,2890224,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","6","Millions",,,2932486,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","6","Millions",,,2978275,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","6","Millions",,,3036217.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","6","Millions",,,3092804.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","6","Millions",,,3133630.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","6","Millions",,,3186105,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","6","Millions",,,3239962,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","6","Millions",,,3294219.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","6","Millions",,,3371432.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","6","Millions",,,3447925.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","6","Millions",,,3491873.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","6","Millions",,,3529784.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","6","Millions",,,3550339.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","6","Millions",,,3583912.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","6","Millions",,,3625580.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","6","Millions",,,3614175.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","6","Millions",,,3630772,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","6","Millions",,,3642065.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","6","Millions",,,3653384.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","6","Millions",,,3676323,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","6","Millions",,,3601124,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","6","Millions",,,3538840,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","6","Millions",,,3544991,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","6","Millions",,,3563292,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","6","Millions",,,3628905,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","6","Millions",,,3659735.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","6","Millions",,,3713160.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","6","Millions",,,3781014.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","6","Millions",,,3812528.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","6","Millions",,,3836069.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","6","Millions",,,3889767.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","6","Millions",,,3922425.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","6","Millions",,,3963782.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","6","Millions",,,4072375.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","6","Millions",,,4104323.8,,
